$GPGGA,113657.25,5139.82911,N,00720.65584,E,1,09,0.99,49.3,M,46.4,M,,*6F
$GPGGA,113657.50,5139.82899,N,00720.65570,E,1,09,0.99,49.4,M,46.4,M,,*60
$GPGGA,113657.75,5139.82888,N,00720.65556,E,1,09,0.99,49.3,M,46.4,M,,*64
$GPGGA,113658.00,5139.82877,N,00720.65532,E,1,09,0.99,49.4,M,46.4,M,,*6C
$GPGGA,113658.25,5139.82866,N,00720.65514,E,1,09,0.99,49.3,M,46.4,M,,*68
$GPGGA,113658.50,5139.82856,N,00720.65501,E,1,08,1.04,49.3,M,46.4,M,,*69
$GPGGA,113658.75,5139.82845,N,00720.65487,E,1,09,0.99,49.3,M,46.4,M,,*67
$GPGGA,113659.00,5139.82836,N,00720.65467,E,1,08,1.03,49.4,M,46.4,M,,*6A
$GPGGA,113659.25,5139.82827,N,00720.65449,E,1,09,0.99,49.4,M,46.4,M,,*62
$GPGGA,113659.50,5139.82816,N,00720.65433,E,1,09,0.99,49.4,M,46.4,M,,*6F
$GPGGA,113659.75,5139.82805,N,00720.65416,E,1,09,0.99,49.4,M,46.4,M,,*6D
$GPGGA,113700.00,5139.82793,N,00720.65396,E,1,09,0.99,49.5,M,46.4,M,,*6C
$GPGGA,113700.25,5139.82781,N,00720.65376,E,1,09,0.99,49.5,M,46.4,M,,*66
$GPGGA,113700.50,5139.82771,N,00720.65357,E,1,09,0.99,49.6,M,46.4,M,,*6B
$GPGGA,113700.75,5139.82761,N,00720.65343,E,1,09,0.99,49.6,M,46.4,M,,*68
$GPGGA,113701.00,5139.82751,N,00720.65328,E,1,09,0.99,49.6,M,46.4,M,,*65
$GPGGA,113701.25,5139.82741,N,00720.65313,E,1,09,0.99,49.6,M,46.4,M,,*6B
$GPGGA,113701.50,5139.82732,N,00720.65295,E,1,09,0.99,49.6,M,46.4,M,,*62
$GPGGA,113701.75,5139.82721,N,00720.65280,E,1,09,0.99,49.6,M,46.4,M,,*63
$GPGGA,113702.00,5139.82709,N,00720.65267,E,1,09,0.99,49.6,M,46.4,M,,*61
$GPGGA,113702.25,5139.82696,N,00720.65254,E,1,09,0.99,49.6,M,46.4,M,,*61
$GPGGA,113702.50,5139.82684,N,00720.65248,E,1,09,0.99,49.5,M,46.4,M,,*6E
$GPGGA,113702.75,5139.82672,N,00720.65237,E,1,08,1.04,49.5,M,46.4,M,,*6C
$GPGGA,113703.00,5139.82661,N,00720.65227,E,1,09,0.99,49.5,M,46.4,M,,*68
$GPGGA,113703.25,5139.82652,N,00720.65211,E,1,09,0.99,49.4,M,46.4,M,,*6B
$GPGGA,113703.50,5139.82640,N,00720.65185,E,1,09,0.99,49.4,M,46.4,M,,*64
$GPGGA,113703.75,5139.82629,N,00720.65173,E,1,09,0.99,49.4,M,46.4,M,,*65
$GPGGA,113704.00,5139.82619,N,00720.65160,E,1,09,0.99,49.4,M,46.4,M,,*61
$GPGGA,113704.25,5139.82609,N,00720.65145,E,1,09,0.99,49.4,M,46.4,M,,*60
$GPGGA,113704.50,5139.82598,N,00720.65133,E,1,09,0.99,49.3,M,46.4,M,,*6F
$GPGGA,113704.75,5139.82587,N,00720.65121,E,1,09,0.99,49.3,M,46.4,M,,*65
$GPGGA,113705.00,5139.82576,N,00720.65109,E,1,09,0.99,49.3,M,46.4,M,,*62
$GPGGA,113705.25,5139.82563,N,00720.65100,E,1,09,0.99,49.2,M,46.4,M,,*69
$GPGGA,113705.50,5139.82549,N,00720.65084,E,1,09,0.99,49.1,M,46.4,M,,*6D
$GPGGA,113705.75,5139.82537,N,00720.65067,E,1,09,0.99,49.1,M,46.4,M,,*6E
$GPGGA,113706.00,5139.82525,N,00720.65051,E,1,09,0.99,49.1,M,46.4,M,,*69
$GPGGA,113706.25,5139.82514,N,00720.65040,E,1,09,0.99,49.1,M,46.4,M,,*6C
$GPGGA,113706.50,5139.82502,N,00720.65027,E,1,09,0.99,49.0,M,46.4,M,,*69
$GPGGA,113706.75,5139.82491,N,00720.65010,E,1,09,0.99,49.0,M,46.4,M,,*61
$GPGGA,113707.00,5139.82480,N,00720.64993,E,1,09,0.99,49.0,M,46.4,M,,*61
$GPGGA,113707.25,5139.82468,N,00720.64976,E,1,08,1.04,49.0,M,46.4,M,,*6F
$GPGGA,113707.50,5139.82454,N,00720.64966,E,1,09,0.99,49.0,M,46.4,M,,*67
$GPGGA,113707.75,5139.82439,N,00720.64959,E,1,09,0.99,49.0,M,46.4,M,,*67
$GPGGA,113708.00,5139.82430,N,00720.64945,E,1,09,0.99,49.1,M,46.4,M,,*6F
$GPGGA,113708.25,5139.82416,N,00720.64935,E,1,09,0.99,49.1,M,46.4,M,,*6B
$GPGGA,113708.50,5139.82402,N,00720.64929,E,1,09,0.99,49.2,M,46.4,M,,*62
$GPGGA,113708.75,5139.82390,N,00720.64924,E,1,09,0.99,49.2,M,46.4,M,,*64
$GPGGA,113709.00,5139.82377,N,00720.64912,E,1,09,0.99,49.2,M,46.4,M,,*6B
$GPGGA,113709.25,5139.82364,N,00720.64900,E,1,09,0.99,49.2,M,46.4,M,,*6D
$GPGGA,113709.50,5139.82351,N,00720.64884,E,1,09,0.99,49.3,M,46.4,M,,*65
$GPGGA,113709.75,5139.82339,N,00720.64868,E,1,09,0.99,49.3,M,46.4,M,,*6E
